order_id,customer_name,city,product_name,category,price,quantity,revenue,order_date
1503,Vikram,Chennai,Chair,Furniture,7508,2,15016,24-06-2024
1504,Neha,Bangalore,Table,Furniture,9956,3,29868,30-07-2023
1505,Rohit,Delhi,Mouse,Accessories,1014,2,2028,19-02-2024
1506,Sneha,Chennai,Phone,Electronics,29537,3,88611,09-12-2023
1507,Kiran,Bangalore,Monitor,Electronics,11718,1,11718,07-06-2024
1508,Rohit,Chennai,Chair,Furniture,8275,3,24825,13-06-2023
1509,Rahul,Hyderabad,Monitor,Electronics,11747,2,23494,08-03-2024
1510,Rohit,Hyderabad,Laptop,Electronics,70361,2,140722,23-09-2023
1511,Rohit,Chennai,Phone,Electronics,29548,3,88644,08-05-2023
1512,Meera,Chennai,Laptop,Electronics,69964,2,139928,30-08-2023
1513,Neha,Delhi,Keyboard,Accessories,1358,2,2716,19-10-2023
1514,Neha,Bangalore,Table,Furniture,10032,3,30096,11-09-2023
1515,Priya,Chennai,Keyboard,Accessories,1842,2,3684,10-04-2024
1516,Priya,Bangalore,Table,Furniture,10348,2,20696,25-03-2023
1517,Priya,Hyderabad,Table,Furniture,10409,1,10409,02-05-2024
1518,Sneha,Mumbai,Phone,Electronics,29878,3,89634,22-06-2024
1519,Kiran,Delhi,Table,Furniture,10392,2,20784,21-08-2024
1520,Meera,Mumbai,Mouse,Accessories,1005,2,2010,02-03-2024
1521,Arun,Bangalore,Headphones,Accessories,2996,3,8988,13-04-2024
1522,Arun,Delhi,Phone,Electronics,30211,1,30211,11-04-2024
1523,Meera,Hyderabad,Headphones,Accessories,3466,3,10398,14-01-2024
1524,Priya,Delhi,Table,Furniture,9612,1,9612,14-01-2024
1525,Neha,Chennai,Laptop,Electronics,70035,1,70035,01-05-2023
1526,Anita,Chennai,Chair,Furniture,7810,2,15620,12-05-2024
1527,Rahul,Bangalore,Headphones,Accessories,3302,3,9906,07-03-2024
1528,Rahul,Chennai,Monitor,Electronics,11720,1,11720,15-05-2024
1529,Rahul,Hyderabad,Chair,Furniture,7569,1,7569,03-03-2024
1530,Meera,Delhi,Monitor,Electronics,12079,2,24158,12-12-2023
1531,Kiran,Mumbai,Headphones,Accessories,3280,1,3280,31-05-2024
1532,Meera,Mumbai,Mouse,Accessories,452,3,1356,30-11-2023
1533,Priya,Delhi,Table,Furniture,9896,1,9896,09-02-2024
1534,Anita,Delhi,Laptop,Electronics,70481,3,211443,29-03-2024
1535,Vikram,Hyderabad,Headphones,Accessories,3224,1,3224,08-08-2024
1536,Vikram,Delhi,Phone,Electronics,30159,3,90477,29-03-2023
1537,Sneha,Delhi,Laptop,Electronics,70480,3,211440,18-06-2024
1538,Sneha,Mumbai,Laptop,Electronics,69623,3,208869,28-06-2024
1539,Arun,Hyderabad,Monitor,Electronics,12305,1,12305,09-09-2023
1540,Neha,Mumbai,Phone,Electronics,30326,3,90978,25-11-2023
1541,Kiran,Delhi,Laptop,Electronics,70003,1,70003,15-12-2023
1542,Kiran,Bangalore,Table,Furniture,9524,3,28572,21-11-2023
1543,Kiran,Chennai,Phone,Electronics,29617,1,29617,08-07-2024
1544,Arun,Chennai,Headphones,Accessories,2687,2,5374,02-04-2023
1545,Arun,Chennai,Table,Furniture,10194,1,10194,02-03-2023
1546,Neha,Chennai,Headphones,Accessories,2527,3,7581,01-03-2023
1547,Vikram,Mumbai,Phone,Electronics,29827,1,29827,27-02-2024
1548,Anita,Chennai,Table,Furniture,10464,1,10464,23-02-2023
1549,Sneha,Bangalore,Keyboard,Accessories,1504,3,4512,31-05-2024
1550,Kiran,Hyderabad,Monitor,Electronics,11562,2,23124,20-04-2024
1551,Rohit,Mumbai,Phone,Electronics,29995,1,29995,22-02-2024
1552,Sneha,Hyderabad,Monitor,Electronics,12067,3,36201,14-04-2023
1553,Sneha,Delhi,Headphones,Accessories,2811,3,8433,21-02-2024
1554,Meera,Hyderabad,Keyboard,Accessories,1801,1,1801,18-01-2024
1555,Rohit,Bangalore,Keyboard,Accessories,1550,2,3100,22-07-2024
1556,Meera,Hyderabad,Laptop,Electronics,70332,2,140664,24-10-2023
1557,Arun,Hyderabad,Laptop,Electronics,70455,2,140910,07-10-2023
1558,Neha,Chennai,Table,Furniture,9859,3,29577,06-08-2023
1559,Neha,Delhi,Monitor,Electronics,11546,1,11546,30-06-2024
1560,Neha,Hyderabad,Monitor,Electronics,11591,2,23182,06-05-2023
1561,Arun,Delhi,Monitor,Electronics,12399,2,24798,04-08-2023
1562,Neha,Delhi,Chair,Furniture,8405,3,25215,17-12-2023
1563,Vikram,Mumbai,Monitor,Electronics,11751,3,35253,26-11-2023
1564,Anita,Bangalore,Mouse,Accessories,1282,3,3846,03-12-2023
1565,Rahul,Bangalore,Laptop,Electronics,70123,2,140246,05-01-2023
1566,Rahul,Bangalore,Table,Furniture,10069,3,30207,15-05-2024
1567,Kiran,Delhi,Phone,Electronics,30306,3,90918,21-03-2023
1568,Rohit,Hyderabad,Mouse,Accessories,988,1,988,28-12-2023
1569,Kiran,Delhi,Chair,Furniture,7896,1,7896,09-01-2023
1570,Priya,Mumbai,Chair,Furniture,8458,1,8458,31-03-2024
1571,Rahul,Bangalore,Laptop,Electronics,70276,2,140552,02-01-2024
1572,Sneha,Hyderabad,Monitor,Electronics,12327,3,36981,15-08-2023
1573,Sneha,Mumbai,Chair,Furniture,7537,2,15074,19-05-2024
1574,Neha,Bangalore,Laptop,Electronics,69700,3,209100,10-02-2024
1575,Priya,Chennai,Mouse,Accessories,474,3,1422,18-07-2023
1576,Neha,Delhi,Headphones,Accessories,2566,3,7698,12-05-2023
1577,Priya,Bangalore,Monitor,Electronics,12455,3,37365,22-08-2023
1578,Rohit,Chennai,Keyboard,Accessories,1868,3,5604,24-01-2023
1579,Rohit,Delhi,Monitor,Electronics,12197,3,36591,09-04-2024
1580,Rahul,Mumbai,Laptop,Electronics,70374,2,140748,18-03-2024
1581,Kiran,Chennai,Phone,Electronics,30196,3,90588,22-04-2024
1582,Meera,Chennai,Laptop,Electronics,70405,3,211215,18-08-2023
1583,Rahul,Chennai,Table,Furniture,10045,2,20090,20-11-2023
1584,Rahul,Mumbai,Keyboard,Accessories,1342,1,1342,08-08-2024
1585,Rahul,Bangalore,Table,Furniture,10480,1,10480,13-09-2023
1586,Sneha,Bangalore,Chair,Furniture,7818,1,7818,10-04-2023
1587,Rahul,Mumbai,Table,Furniture,10327,1,10327,09-12-2023
1588,Vikram,Bangalore,Phone,Electronics,29984,1,29984,15-12-2023
1589,Rahul,Chennai,Keyboard,Accessories,1966,1,1966,25-03-2024
1590,Priya,Mumbai,Phone,Electronics,29587,1,29587,04-02-2023
1591,Kiran,Chennai,Phone,Electronics,30301,1,30301,05-03-2023
1592,Meera,Hyderabad,Monitor,Electronics,12125,3,36375,18-03-2024
1593,Priya,Hyderabad,Laptop,Electronics,70072,1,70072,29-10-2023
1594,Kiran,Mumbai,Phone,Electronics,30132,2,60264,27-08-2023
1595,Neha,Delhi,Laptop,Electronics,69964,2,139928,20-04-2024
1596,Kiran,Delhi,Phone,Electronics,29847,3,89541,27-01-2023
1597,Meera,Delhi,Chair,Furniture,8101,1,8101,21-04-2023
1598,Priya,Hyderabad,Phone,Electronics,30107,1,30107,09-08-2024
1599,Arun,Delhi,Monitor,Electronics,11863,2,23726,07-05-2024
1600,Neha,Mumbai,Headphones,Accessories,2748,1,2748,15-02-2023
1601,Rahul,Bangalore,Monitor,Electronics,12098,2,24196,09-06-2024
1602,Anita,Chennai,Headphones,Accessories,2650,2,5300,13-11-2023
1603,Neha,Chennai,Monitor,Electronics,11877,1,11877,14-06-2024
1604,Neha,Bangalore,Laptop,Electronics,69743,3,209229,26-07-2024
1605,Rahul,Mumbai,Chair,Furniture,7700,1,7700,26-07-2023
1606,Priya,Chennai,Keyboard,Accessories,1683,2,3366,23-04-2024
1607,Neha,Chennai,Chair,Furniture,8130,2,16260,04-03-2024
1608,Anita,Bangalore,Phone,Electronics,29965,1,29965,22-05-2024
1609,Sneha,Hyderabad,Keyboard,Accessories,1709,1,1709,22-04-2024
1610,Neha,Bangalore,Keyboard,Accessories,1492,3,4476,06-12-2023
1611,Kiran,Bangalore,Table,Furniture,9688,1,9688,07-01-2024
1612,Rahul,Hyderabad,Chair,Furniture,7530,3,22590,28-04-2023
1613,Arun,Chennai,Mouse,Accessories,499,3,1497,22-08-2024
1614,Anita,Hyderabad,Laptop,Electronics,69703,1,69703,18-10-2023
1615,Arun,Bangalore,Monitor,Electronics,12236,1,12236,14-12-2023
1616,Rohit,Bangalore,Headphones,Accessories,2700,1,2700,30-06-2023
1617,Vikram,Hyderabad,Laptop,Electronics,70351,3,211053,21-05-2023
1618,Kiran,Hyderabad,Chair,Furniture,8458,1,8458,09-11-2023
1619,Meera,Bangalore,Chair,Furniture,8328,2,16656,25-06-2023
1620,Rohit,Delhi,Table,Furniture,10399,3,31197,08-03-2023
1621,Priya,Bangalore,Headphones,Accessories,3313,1,3313,16-07-2023
1622,Rohit,Mumbai,Chair,Furniture,7825,3,23475,15-03-2024
1623,Sneha,Hyderabad,Keyboard,Accessories,1874,3,5622,29-10-2023
1624,Arun,Chennai,Keyboard,Accessories,1054,3,3162,14-10-2023
1625,Arun,Delhi,Mouse,Accessories,514,3,1542,25-03-2023
1626,Meera,Delhi,Phone,Electronics,29671,3,89013,02-02-2024
1627,Rohit,Chennai,Mouse,Accessories,831,2,1662,03-07-2023
1628,Anita,Chennai,Mouse,Accessories,1032,2,2064,30-04-2024
1629,Vikram,Delhi,Table,Furniture,10153,3,30459,07-02-2023
1630,Sneha,Bangalore,Keyboard,Accessories,1462,1,1462,10-02-2024
1631,Sneha,Chennai,Table,Furniture,10410,2,20820,08-08-2024
1632,Arun,Chennai,Monitor,Electronics,12063,1,12063,18-05-2023
1633,Priya,Chennai,Mouse,Accessories,831,2,1662,24-08-2023
1634,Neha,Hyderabad,Mouse,Accessories,824,3,2472,11-12-2023
1635,Kiran,Mumbai,Mouse,Accessories,742,2,1484,12-01-2024
1636,Meera,Chennai,Monitor,Electronics,11891,1,11891,03-07-2023
1637,Meera,Bangalore,Monitor,Electronics,12160,1,12160,03-01-2024
1638,Priya,Chennai,Phone,Electronics,30304,2,60608,22-08-2023
1639,Priya,Hyderabad,Phone,Electronics,29868,1,29868,13-07-2024
1640,Sneha,Chennai,Keyboard,Accessories,1691,2,3382,14-09-2023
1641,Vikram,Chennai,Keyboard,Accessories,1722,3,5166,22-05-2023
1642,Rohit,Chennai,Laptop,Electronics,70288,2,140576,16-10-2023
1643,Anita,Mumbai,Table,Furniture,10341,3,31023,13-01-2023
1644,Meera,Delhi,Headphones,Accessories,3386,2,6772,22-08-2023
1645,Sneha,Bangalore,Mouse,Accessories,539,3,1617,19-07-2024
1646,Meera,Mumbai,Chair,Furniture,8310,1,8310,17-11-2023
1647,Sneha,Mumbai,Table,Furniture,9714,2,19428,05-04-2024
1648,Rohit,Hyderabad,Chair,Furniture,7642,3,22926,12-05-2023
1649,Vikram,Hyderabad,Mouse,Accessories,1129,3,3387,30-12-2023
1650,Anita,Bangalore,Table,Furniture,9935,3,29805,18-02-2024
1651,Rohit,Chennai,Chair,Furniture,8101,1,8101,04-08-2024
1652,Rahul,Bangalore,Headphones,Accessories,3500,2,7000,04-08-2024
1653,Neha,Delhi,Table,Furniture,9890,1,9890,05-02-2024
1654,Priya,Delhi,Table,Furniture,9692,2,19384,22-04-2023
1655,Anita,Delhi,Mouse,Accessories,954,2,1908,06-04-2023
1656,Arun,Hyderabad,Headphones,Accessories,2532,3,7596,15-05-2024
1657,Rahul,Bangalore,Keyboard,Accessories,1071,2,2142,18-10-2023
1658,Sneha,Bangalore,Monitor,Electronics,12175,3,36525,13-03-2023
1659,Meera,Hyderabad,Chair,Furniture,8030,1,8030,25-06-2023
1660,Anita,Mumbai,Table,Furniture,9660,1,9660,13-05-2023
1661,Rohit,Mumbai,Mouse,Accessories,1060,1,1060,03-02-2024
1662,Sneha,Bangalore,Keyboard,Accessories,1317,2,2634,01-05-2024
1663,Arun,Delhi,Monitor,Electronics,12101,1,12101,29-05-2024
1664,Meera,Chennai,Keyboard,Accessories,1007,1,1007,01-04-2024
1665,Priya,Mumbai,Keyboard,Accessories,1538,2,3076,05-08-2024
1666,Meera,Mumbai,Mouse,Accessories,889,1,889,04-04-2023
1667,Vikram,Mumbai,Chair,Furniture,8217,3,24651,01-11-2023
1668,Kiran,Delhi,Headphones,Accessories,2925,1,2925,03-07-2023
1669,Neha,Mumbai,Mouse,Accessories,693,3,2079,07-07-2023
1670,Neha,Hyderabad,Table,Furniture,10215,1,10215,03-09-2023
1671,Arun,Chennai,Monitor,Electronics,12182,1,12182,11-08-2023
1672,Meera,Mumbai,Phone,Electronics,29877,1,29877,18-04-2023
1673,Rohit,Chennai,Table,Furniture,9961,1,9961,16-09-2023
1674,Sneha,Delhi,Laptop,Electronics,69973,1,69973,16-03-2023
1675,Meera,Mumbai,Chair,Furniture,8263,2,16526,19-07-2023
1676,Kiran,Hyderabad,Laptop,Electronics,69756,1,69756,20-05-2023
1677,Anita,Mumbai,Mouse,Accessories,772,1,772,26-03-2023
1678,Rohit,Bangalore,Mouse,Accessories,443,2,886,13-10-2023
1679,Arun,Bangalore,Laptop,Electronics,70121,1,70121,01-07-2023
1680,Vikram,Hyderabad,Table,Furniture,9672,1,9672,12-01-2023
1681,Vikram,Bangalore,Mouse,Accessories,666,1,666,10-08-2023
1682,Rahul,Delhi,Keyboard,Accessories,1452,3,4356,18-02-2023
1683,Rohit,Hyderabad,Table,Furniture,10206,2,20412,30-03-2024
1684,Rahul,Delhi,Laptop,Electronics,69549,2,139098,26-07-2023
1685,Sneha,Chennai,Keyboard,Accessories,1204,1,1204,17-01-2023
1686,Kiran,Hyderabad,Laptop,Electronics,69845,1,69845,06-03-2023
1687,Sneha,Hyderabad,Headphones,Accessories,3241,1,3241,15-02-2023
1688,Kiran,Delhi,Phone,Electronics,30335,2,60670,27-11-2023
1689,Rohit,Bangalore,Keyboard,Accessories,1956,3,5868,09-02-2024
1690,Kiran,Hyderabad,Keyboard,Accessories,1218,1,1218,01-01-2024
1691,Anita,Bangalore,Laptop,Electronics,69911,3,209733,20-11-2023
1692,Rahul,Mumbai,Keyboard,Accessories,1469,1,1469,09-03-2023
1693,Vikram,Delhi,Chair,Furniture,7544,1,7544,12-08-2023
1694,Kiran,Chennai,Mouse,Accessories,404,3,1212,03-07-2024
1695,Neha,Bangalore,Monitor,Electronics,12482,1,12482,29-11-2023
1696,Kiran,Bangalore,Chair,Furniture,7679,3,23037,22-11-2023
1697,Meera,Hyderabad,Chair,Furniture,7518,3,22554,22-08-2024
1698,Meera,Mumbai,Keyboard,Accessories,1515,3,4545,14-01-2023
1699,Sneha,Hyderabad,Phone,Electronics,29816,1,29816,14-03-2024
1700,Sneha,Delhi,Phone,Electronics,29561,1,29561,19-01-2024
1701,Meera,Chennai,Keyboard,Accessories,1155,2,2310,29-07-2023
1702,Rahul,Bangalore,Mouse,Accessories,1056,2,2112,18-05-2023
1703,Vikram,Chennai,Laptop,Electronics,70033,2,140066,23-10-2023
1704,Rahul,Bangalore,Chair,Furniture,7850,1,7850,30-07-2023
1705,Rohit,Hyderabad,Keyboard,Accessories,1820,3,5460,16-08-2023
1706,Neha,Mumbai,Chair,Furniture,7687,2,15374,07-01-2023
1707,Priya,Mumbai,Phone,Electronics,30476,1,30476,23-02-2023
1708,Arun,Bangalore,Headphones,Accessories,2593,1,2593,16-07-2024
1709,Sneha,Bangalore,Phone,Electronics,29936,3,89808,23-04-2024
1710,Vikram,Bangalore,Keyboard,Accessories,1250,2,2500,30-06-2023
1711,Neha,Bangalore,Monitor,Electronics,11792,3,35376,04-04-2024
1712,Sneha,Chennai,Mouse,Accessories,381,2,762,12-02-2024
1713,Kiran,Bangalore,Mouse,Accessories,751,2,1502,01-06-2024
1714,Neha,Mumbai,Headphones,Accessories,3339,2,6678,21-01-2023
1715,Kiran,Mumbai,Phone,Electronics,30277,2,60554,04-07-2024
1716,Arun,Delhi,Headphones,Accessories,2763,2,5526,19-04-2024
1717,Vikram,Mumbai,Monitor,Electronics,11884,3,35652,07-05-2024
1718,Priya,Chennai,Headphones,Accessories,3232,2,6464,20-07-2023
1719,Arun,Bangalore,Laptop,Electronics,69513,3,208539,19-01-2024
1720,Meera,Mumbai,Table,Furniture,10462,2,20924,18-01-2024
1721,Kiran,Mumbai,Monitor,Electronics,12156,3,36468,14-03-2023
1722,Kiran,Hyderabad,Phone,Electronics,29894,3,89682,16-06-2023
1723,Sneha,Mumbai,Monitor,Electronics,12289,3,36867,23-12-2023
1724,Rohit,Mumbai,Chair,Furniture,8213,1,8213,30-01-2024
1725,Kiran,Bangalore,Keyboard,Accessories,1489,1,1489,06-01-2024
1726,Rahul,Bangalore,Monitor,Electronics,12119,2,24238,31-05-2023
1727,Vikram,Bangalore,Headphones,Accessories,2512,1,2512,05-04-2023
1728,Kiran,Mumbai,Phone,Electronics,30030,1,30030,09-03-2024
1729,Arun,Mumbai,Monitor,Electronics,12208,2,24416,27-05-2024
1730,Rohit,Mumbai,Monitor,Electronics,12251,2,24502,02-04-2023
1731,Priya,Delhi,Chair,Furniture,8333,1,8333,03-10-2023
1732,Sneha,Mumbai,Monitor,Electronics,11506,1,11506,18-05-2024
1733,Rahul,Hyderabad,Phone,Electronics,30292,3,90876,03-03-2024
1734,Rohit,Mumbai,Monitor,Electronics,12250,2,24500,24-06-2023
1735,Arun,Chennai,Headphones,Accessories,3220,1,3220,22-07-2023
1736,Meera,Bangalore,Phone,Electronics,29961,3,89883,06-08-2023
1737,Arun,Bangalore,Laptop,Electronics,70267,1,70267,16-07-2023
1738,Vikram,Mumbai,Mouse,Accessories,941,3,2823,22-04-2023
1739,Arun,Hyderabad,Monitor,Electronics,11587,2,23174,08-05-2023
1740,Vikram,Hyderabad,Chair,Furniture,7530,3,22590,29-08-2023
1741,Meera,Mumbai,Phone,Electronics,29509,1,29509,30-09-2023
1742,Rahul,Delhi,Laptop,Electronics,69599,1,69599,18-06-2024
1743,Rahul,Mumbai,Monitor,Electronics,12454,2,24908,29-04-2024
1744,Anita,Delhi,Table,Furniture,9844,2,19688,18-12-2023
1745,Anita,Bangalore,Chair,Furniture,8181,2,16362,23-01-2024
1746,Neha,Hyderabad,Chair,Furniture,8394,2,16788,13-04-2023
1747,Rahul,Mumbai,Table,Furniture,10242,1,10242,27-01-2023
1748,Neha,Hyderabad,Monitor,Electronics,12473,3,37419,12-09-2023
1749,Anita,Mumbai,Mouse,Accessories,827,2,1654,12-07-2023
1750,Rahul,Chennai,Laptop,Electronics,70148,2,140296,16-02-2023
1751,Anita,Mumbai,Keyboard,Accessories,1621,2,3242,14-02-2024
1752,Neha,Hyderabad,Chair,Furniture,7938,2,15876,13-04-2023
1753,Kiran,Chennai,Keyboard,Accessories,1729,1,1729,16-06-2024
1754,Neha,Delhi,Laptop,Electronics,69630,2,139260,31-03-2023
1755,Vikram,Delhi,Mouse,Accessories,472,2,944,29-04-2023
1756,Meera,Delhi,Keyboard,Accessories,1249,1,1249,24-06-2023
1757,Priya,Hyderabad,Table,Furniture,10232,1,10232,14-06-2023
1758,Anita,Mumbai,Monitor,Electronics,11725,3,35175,21-09-2023
1759,Meera,Hyderabad,Headphones,Accessories,3444,3,10332,18-05-2024
1760,Priya,Chennai,Keyboard,Accessories,1954,3,5862,08-03-2023
1761,Anita,Mumbai,Table,Furniture,10169,3,30507,29-07-2024
1762,Kiran,Bangalore,Keyboard,Accessories,1265,1,1265,25-10-2023
1763,Priya,Hyderabad,Phone,Electronics,29848,3,89544,12-07-2023
1764,Priya,Delhi,Chair,Furniture,7630,2,15260,25-01-2024
1765,Neha,Hyderabad,Monitor,Electronics,11563,3,34689,02-07-2024
1766,Sneha,Mumbai,Table,Furniture,9827,2,19654,10-05-2023
1767,Rohit,Delhi,Keyboard,Accessories,1109,2,2218,10-01-2023
1768,Rohit,Mumbai,Chair,Furniture,7648,2,15296,13-08-2023
1769,Meera,Mumbai,Headphones,Accessories,3115,2,6230,30-05-2023
1770,Rahul,Delhi,Chair,Furniture,7816,3,23448,07-05-2023
1771,Vikram,Delhi,Mouse,Accessories,946,1,946,21-05-2024
1772,Vikram,Mumbai,Laptop,Electronics,70329,2,140658,06-06-2023
1773,Sneha,Bangalore,Laptop,Electronics,70445,1,70445,14-05-2024
1774,Kiran,Chennai,Headphones,Accessories,2522,3,7566,06-02-2024
1775,Anita,Mumbai,Mouse,Accessories,656,2,1312,05-02-2024
1776,Priya,Delhi,Monitor,Electronics,11789,3,35367,19-07-2023
1777,Rohit,Mumbai,Phone,Electronics,29634,2,59268,17-08-2024
1778,Rahul,Chennai,Mouse,Accessories,970,1,970,14-08-2024
1779,Arun,Mumbai,Mouse,Accessories,598,1,598,03-08-2023
1780,Sneha,Bangalore,Laptop,Electronics,69870,3,209610,12-08-2024
1781,Priya,Bangalore,Table,Furniture,10473,2,20946,22-06-2023
1782,Rahul,Hyderabad,Chair,Furniture,8497,2,16994,03-07-2023
1783,Rahul,Hyderabad,Chair,Furniture,8107,2,16214,02-06-2023
1784,Kiran,Bangalore,Laptop,Electronics,69621,1,69621,11-02-2024
1785,Meera,Chennai,Headphones,Accessories,3168,3,9504,20-01-2024
1786,Priya,Mumbai,Table,Furniture,9781,3,29343,31-03-2024
1787,Anita,Hyderabad,Phone,Electronics,29619,1,29619,05-05-2023
1788,Meera,Delhi,Keyboard,Accessories,1023,3,3069,09-08-2024
1789,Neha,Mumbai,Monitor,Electronics,12210,3,36630,07-04-2023
1790,Neha,Bangalore,Table,Furniture,9995,3,29985,20-03-2024
1791,Vikram,Delhi,Headphones,Accessories,2601,2,5202,07-03-2023
1792,Rohit,Bangalore,Table,Furniture,10332,3,30996,21-01-2023
1793,Kiran,Delhi,Mouse,Accessories,365,3,1095,21-08-2024
1794,Rohit,Hyderabad,Keyboard,Accessories,1988,3,5964,01-05-2023
1795,Arun,Delhi,Headphones,Accessories,2505,3,7515,02-04-2024
1796,Anita,Hyderabad,Laptop,Electronics,69631,3,208893,31-07-2023
1797,Arun,Hyderabad,Monitor,Electronics,12371,1,12371,28-03-2023
1798,Priya,Delhi,Monitor,Electronics,11872,3,35616,25-06-2023
1799,Kiran,Hyderabad,Keyboard,Accessories,1307,1,1307,15-06-2024
1800,Vikram,Delhi,Mouse,Accessories,443,3,1329,17-05-2024
1801,Anita,Delhi,Chair,Furniture,8120,3,24360,06-06-2024
1802,Sneha,Hyderabad,Laptop,Electronics,69742,1,69742,12-07-2023
1803,Arun,Chennai,Keyboard,Accessories,1980,1,1980,19-07-2024
1804,Sneha,Delhi,Chair,Furniture,7784,1,7784,08-03-2024
1805,Priya,Delhi,Monitor,Electronics,11766,2,23532,17-06-2023
1806,Kiran,Mumbai,Phone,Electronics,30467,2,60934,11-03-2024
1807,Arun,Delhi,Keyboard,Accessories,1072,3,3216,03-10-2023
1808,Sneha,Chennai,Headphones,Accessories,2929,1,2929,20-11-2023
1809,Kiran,Mumbai,Laptop,Electronics,70487,3,211461,11-09-2023
1810,Priya,Chennai,Phone,Electronics,30044,1,30044,15-07-2024
1811,Kiran,Hyderabad,Chair,Furniture,8155,1,8155,07-01-2024
1812,Anita,Chennai,Headphones,Accessories,3389,1,3389,08-10-2023
1813,Rahul,Hyderabad,Table,Furniture,10492,1,10492,23-01-2024
1814,Priya,Hyderabad,Headphones,Accessories,3039,3,9117,10-11-2023
1815,Neha,Mumbai,Phone,Electronics,30041,2,60082,08-08-2024
1816,Vikram,Delhi,Monitor,Electronics,12122,1,12122,19-02-2023
1817,Arun,Chennai,Table,Furniture,9685,2,19370,28-06-2024
1818,Rohit,Delhi,Table,Furniture,9988,3,29964,11-05-2023
1819,Vikram,Hyderabad,Headphones,Accessories,3173,1,3173,27-05-2023
1820,Kiran,Delhi,Monitor,Electronics,11554,3,34662,15-01-2024
1821,Sneha,Delhi,Table,Furniture,10223,2,20446,07-07-2023
1822,Meera,Chennai,Mouse,Accessories,814,2,1628,10-10-2023
1823,Kiran,Delhi,Keyboard,Accessories,1312,3,3936,31-03-2023
1824,Vikram,Mumbai,Chair,Furniture,8365,1,8365,23-03-2023
1825,Priya,Bangalore,Phone,Electronics,29669,3,89007,28-02-2023
1826,Priya,Chennai,Mouse,Accessories,1127,1,1127,10-03-2024
1827,Rohit,Bangalore,Mouse,Accessories,809,3,2427,29-06-2024
1828,Priya,Mumbai,Laptop,Electronics,70131,1,70131,08-01-2023
1829,Kiran,Delhi,Chair,Furniture,7750,3,23250,24-06-2024
1830,Neha,Hyderabad,Mouse,Accessories,1287,1,1287,20-06-2024
1831,Sneha,Bangalore,Phone,Electronics,29875,1,29875,10-06-2024
1832,Anita,Hyderabad,Table,Furniture,10007,2,20014,24-06-2023
1833,Anita,Hyderabad,Chair,Furniture,8435,3,25305,13-09-2023
1834,Rohit,Hyderabad,Monitor,Electronics,11806,2,23612,28-10-2023
1835,Vikram,Bangalore,Laptop,Electronics,70255,3,210765,05-08-2024
1836,Kiran,Bangalore,Monitor,Electronics,12451,3,37353,11-06-2024
1837,Rahul,Mumbai,Mouse,Accessories,358,2,716,07-01-2023
1838,Neha,Mumbai,Chair,Furniture,7805,2,15610,20-04-2023
1839,Rahul,Chennai,Headphones,Accessories,2911,2,5822,10-01-2023
1840,Priya,Mumbai,Mouse,Accessories,502,1,502,25-06-2024
1841,Rohit,Bangalore,Table,Furniture,9626,2,19252,08-01-2023
1842,Arun,Chennai,Keyboard,Accessories,1481,2,2962,19-01-2024
1843,Vikram,Chennai,Table,Furniture,10413,1,10413,03-07-2024
1844,Vikram,Hyderabad,Mouse,Accessories,972,2,1944,15-06-2023
1845,Arun,Chennai,Table,Furniture,9505,2,19010,23-07-2023
1846,Priya,Bangalore,Monitor,Electronics,11541,1,11541,09-02-2024
1847,Kiran,Chennai,Laptop,Electronics,69664,3,208992,23-07-2023
1848,Meera,Chennai,Phone,Electronics,29931,2,59862,17-07-2024
1849,Meera,Bangalore,Chair,Furniture,8269,2,16538,28-05-2024
1850,Kiran,Bangalore,Phone,Electronics,30480,1,30480,22-01-2023
1851,Arun,Bangalore,Chair,Furniture,8012,1,8012,31-08-2023
1852,Rahul,Chennai,Table,Furniture,10499,3,31497,09-01-2023
1853,Kiran,Mumbai,Monitor,Electronics,11788,2,23576,26-03-2023
1854,Kiran,Bangalore,Headphones,Accessories,3246,3,9738,11-07-2023
1855,Sneha,Chennai,Phone,Electronics,30384,2,60768,11-09-2023
1856,Kiran,Bangalore,Mouse,Accessories,1023,1,1023,29-05-2024
1857,Neha,Bangalore,Keyboard,Accessories,1875,3,5625,02-06-2023
1858,Sneha,Hyderabad,Headphones,Accessories,2910,1,2910,08-10-2023
1859,Sneha,Bangalore,Table,Furniture,9518,3,28554,24-07-2023
1860,Priya,Hyderabad,Table,Furniture,9917,3,29751,10-11-2023
1861,Sneha,Bangalore,Chair,Furniture,7936,2,15872,04-03-2023
1862,Rohit,Mumbai,Laptop,Electronics,69811,1,69811,03-10-2023
1863,Anita,Chennai,Chair,Furniture,8228,2,16456,10-09-2023
1864,Anita,Hyderabad,Headphones,Accessories,2541,1,2541,23-02-2023
1865,Anita,Bangalore,Monitor,Electronics,11983,2,23966,14-04-2023
1866,Kiran,Bangalore,Monitor,Electronics,12471,2,24942,08-01-2024
1867,Anita,Chennai,Phone,Electronics,29599,3,88797,14-01-2023
1868,Rohit,Bangalore,Chair,Furniture,7869,3,23607,06-01-2024
1869,Neha,Delhi,Chair,Furniture,7743,3,23229,10-10-2023
1870,Sneha,Delhi,Table,Furniture,9589,1,9589,14-05-2023
1871,Neha,Hyderabad,Laptop,Electronics,70100,3,210300,15-07-2023
